,followers,reports,comments,likes,emo_label,emotion,influence,heat,professionalism,emo,hobby_weight,topic_drives,topic_continuous_attention
2189,17,0,0,0,black,0.890144904,1.01E-07,0,0.184931507,0.866734142,1,0.866734243,2.051665649
2190,10000,0,0,0,black,0.794693649,6.33E-05,0,0.059741248,0.732536711,1,0.732599995,1.792277959
2191,4,0,0,0,red,0.40969649,1.90E-08,0,0.007229833,0.191259076,1,0.191259095,1.198488908
2192,5,0,0,0,black,0.912375152,2.53E-08,0,0.068873668,0.897988232,1,0.897988258,1.9668619
2193,36,0,0,0,black,0.685920939,2.22E-07,0,0.270928463,0.579610296,1,0.579610518,1.850538759
2194,2610000,100,71,708,black,0.399780691,0.016518981,0.025360646,0.050608828,0.177318193,0.010327022,0.21919782,0.238254043
2195,206000,18,0,121,black,0.830420872,0.001303791,0.004010387,0.186834094,0.782766553,1,0.788080731,1.969600647
2196,143,0,2,0,black,0.746746153,8.99E-07,5.77E-05,0.125570776,0.665126064,1,0.665184666,1.790696841
2197,535000,1,0,4,black,0.963173032,0.00338607,0.000144259,0.022450533,0.969406308,0,0.972936636,0.99185684
2198,197000,46,4,40,black,0.560117662,0.001246829,0.002596653,0.064307458,0.402740159,0.203098107,0.406583642,0.670145724
2199,243000,0,0,0,black,0.619838715,0.001537968,0,0.016362253,0.486703558,0.008032129,0.488241527,0.51109794
2200,191000,0,0,0,black,0.772778839,0.001208854,0,0.140410959,0.701726103,1,0.702934957,1.842137062
2201,139000,0,0,0,black,0.633707285,0.000879741,0,0.019025875,0.506201746,1,0.507081487,1.525227621
2202,179000,0,0,0,black,0.822015345,0.001132905,0,0.125951294,0.770949002,1,0.772081907,1.896900296
2203,384,0,2,2,black,0.84051156,2.42E-06,0.000115407,0.069634703,0.796953318,1,0.797071149,1.866588021
2204,9479,2,0,0,black,0.7661315,6.00E-05,5.77E-05,0.192541857,0.692380435,1,0.692498126,1.884922292
2205,1774000,548,6,183,black,0.855269313,0.011227842,0.021263705,0.031202435,0.81770163,0.004589788,0.850193177,0.853493853
2206,2318000,1799,1574,8187,black,0.758342862,0.01467088,0.333525678,0.055175038,0.681430183,1,1.029626741,1.736605221
2207,136000,1,0,105,black,0.886144578,0.000860753,0.00305828,0.01674277,0.861109979,0.203098107,0.865029012,1.080950856
2208,6,0,1,0,black,0.792194426,3.16E-08,2.89E-05,0.02587519,0.729022988,1,0.729051871,1.754898178
2209,2,0,0,0,black,0.809354484,6.33E-09,0,0.048325723,0.753148765,1,0.753148771,1.801474488
2210,157,0,1,0,black,0.642293513,9.87E-07,2.89E-05,0.122146119,0.51827335,1,0.518303189,1.640419469
2211,140000,53,22,123,black,0.631616414,0.00088607,0.005712637,0.051369863,0.503262135,1,0.509860842,1.554631998
2212,223000,2,11,34,black,0.779505849,0.001411386,0.00135603,0.033866058,0.711183783,1,0.713951199,1.745049841
2213,355000,36,17,731,black,0.821305126,0.002246829,0.022619735,0.079528158,0.769950487,0.000573723,0.79481705,0.850052368
2214,69000,0,0,2,black,0.851785541,0.000436703,5.77E-05,0.012937595,0.812803703,1,0.813298109,1.825741298
2215,25000,0,2,0,black,0.872206569,0.000158222,5.77E-05,0.015601218,0.841514164,0.008605852,0.841730089,0.865721234
2216,81000,1,5,13,black,0.67673254,0.000512652,0.000548182,0.03348554,0.566692085,0.203098107,0.567752919,0.803275732
2217,48,0,0,0,black,0.879738092,2.97E-07,0,0.016362253,0.852102931,1,0.852103229,1.868465184
2218,182000,8,10,232,black,0.714162707,0.001151892,0.007212926,0.067351598,0.619316141,1,0.627680959,1.68666774
2219,353,1,0,1,black,0.843072216,2.23E-06,5.77E-05,0.203576865,0.800553411,1,0.800613342,2.004130275
2220,115,49,54,975,black,0.912953973,7.22E-07,0.031102135,0.049847793,0.898802012,1,0.929904868,1.948649805
2221,17000,7,3,49,black,0.866563439,0.000107589,0.00170225,0.020928463,0.83358034,0.072289157,0.835390179,0.926797959
2222,301000,0,0,0,black,0.732180849,0.001905057,0,0.072678843,0.64464832,1,0.646553377,1.717327164
2223,371000,38,10,60,black,0.809864074,0.002348095,0.003115984,0.119101979,0.753865211,1,0.759329289,1.872967189
2224,24,0,0,1,black,0.836025447,1.46E-07,2.89E-05,0.093607306,0.790646173,1,0.79067517,1.884253479
2225,4301000,21,6,52,black,0.735007942,0.027221513,0.002279284,0.070395738,0.648623005,0.006884682,0.678123802,0.725903425
2226,11,0,0,0,black,0.827111661,6.33E-08,0,0.015981735,0.778114048,1,0.778114111,1.794095783
2227,200000,17,8,28,black,0.748953521,0.001265816,0.00152914,0.100076104,0.668229462,0.004016064,0.671024419,0.77232163
2228,31000,0,32,57,black,0.757502735,0.000196196,0.002567802,0.082572298,0.680249026,1,0.683013024,1.762821324
2229,116,0,0,0,black,0.838307023,7.28E-07,0,0.044520548,0.793853901,1,0.793854629,1.838374449
2230,86,0,2,0,black,0.852123439,5.38E-07,5.77E-05,0.02891933,0.813278764,1,0.813337005,1.842198094
2231,455,7,7,88,black,0.740131915,2.87E-06,0.002942874,0.016362253,0.655826933,1,0.65877268,1.672189186
2232,13000,0,36,123,black,0.414284438,8.23E-05,0.004587421,0.02283105,0.197709393,0.018359151,0.202379086,0.238899594
2233,69000,0,0,105,black,0.715862334,0.000436703,0.003029429,0.054414003,0.621705691,1,0.625171822,1.676119694
2234,2,0,0,0,black,0.918528259,6.33E-09,0,0.009512938,0.906639047,1,0.906639053,1.916151984
2235,2550,0,0,0,black,0.912913889,1.61E-05,0,0.073439878,0.898745656,1,0.898761789,1.972185534
2236,28,0,0,0,black,0.633873522,1.71E-07,0,0.007990868,0.506435464,1,0.506435635,1.514426331
2237,3497000,15,11,96,black,0.801718235,0.022132905,0.003519908,0.038432268,0.742412761,0.026391279,0.768065574,0.807236309
2238,33000,0,1,0,black,0.785338998,0.000208854,2.89E-05,0.2347793,0.719384761,1,0.719622467,1.954164061
2239,17,0,0,0,black,0.891535759,1.01E-07,0,0.00761035,0.868689581,1,0.868689682,1.876299931
2240,644,0,9,4,black,0.835133016,4.07E-06,0.000375072,0.019406393,0.789391481,1,0.789770623,1.808797874
2241,446,0,1,1,black,0.804865599,2.82E-06,5.77E-05,0.107305936,0.746837723,1,0.746898242,1.854143659
2242,3171,1,1,24,red,0.424651414,2.01E-05,0.000750144,0.023972603,0.212284597,0.072289157,0.213054805,0.308546357
2243,232000,3,1,6,black,0.87125963,0.001468348,0.000288517,0.021689498,0.840182838,0.003442341,0.841939703,0.865314676
2244,2163,0,0,0,black,0.764362663,1.37E-05,0,0.144977169,0.68989358,1,0.689907263,1.834870749
2245,321000,0,1,105,black,0.70464052,0.002031639,0.00305828,0.323820396,0.605928647,1,0.611018567,1.929749043
2246,181000,3,7,35,black,0.82923454,0.001145563,0.001298327,0.078386606,0.781098659,0.203098107,0.783542549,1.062583371
2247,141000,0,0,0,purple,0.473257571,0.000892399,0,0.020547945,0.280621273,1,0.281513672,1.301169218
2248,35,0,0,0,black,0.773715198,2.15E-07,0,0.006468798,0.703042555,1,0.70304277,1.709511352
2249,9,0,0,0,black,0.739942551,5.06E-08,0,0.088660578,0.655560701,1,0.655560752,1.74422128
2250,11000,0,4,0,black,0.720603406,6.96E-05,0.000115407,0.090563166,0.62837129,1,0.62855631,1.718934456
2251,518,0,0,0,black,0.570620179,3.27E-06,0,0.039193303,0.417505925,1,0.417509197,1.456699227
2252,28000,0,0,2,red,0.379336983,0.000177209,5.77E-05,0.0152207,0.148575846,0.008605852,0.148810759,0.172402399
2253,265000,2,0,8,black,0.771781961,0.001677209,0.000288517,0.21499239,0.700324566,0.027538726,0.702290292,0.942855682
2254,7,0,2,1,black,0.86340934,3.80E-08,8.66E-05,0.028538813,0.829145909,1,0.829232502,1.857684722
2255,1221,0,0,0,black,0.905753672,7.72E-06,0,0.042998478,0.888678919,1,0.888686641,1.931677397
2256,337000,0,0,0,black,0.869959474,0.002132905,0,0.015981735,0.838354914,1,0.840487819,1.854336649
2257,35,0,0,0,black,0.843349636,2.15E-07,0,0.017884323,0.800943443,1,0.800943658,1.818827765
2258,7768,13,16,16,black,0.821002165,4.92E-05,0.001298327,0.187214612,0.769524546,1,0.770872031,1.956739158
2259,5177000,1,0,0,black,0.691175848,0.032765817,2.89E-05,0.073439878,0.586998311,1,0.61979298,1.66043819
2260,113000,0,0,0,black,0.726090491,0.000715184,0,0.048325723,0.636085726,1,0.63680091,1.684411449
2261,444000,0,0,0,black,0.843977511,0.00281012,0,0.014840183,0.801826189,1,0.804636309,1.816666372
2262,101000,0,0,0,black,0.681695938,0.000639234,0,0.020167428,0.573670256,1,0.574309491,1.593837684
2263,45,0,2,3,black,0.613605261,2.78E-07,0.000144259,0.058599696,0.477939782,1,0.478084319,1.536539477
2264,508000,0,0,1,black,0.896563172,0.003215184,2.89E-05,0.01674277,0.875757754,0.032128514,0.879001789,0.924629038
2265,33000,8,33,43,black,0.441433519,0.000208854,0.002423543,0.045281583,0.235879,0.026391279,0.238511398,0.307551863
2266,92,0,1,4,black,0.675533891,5.76E-07,0.000144259,0.014840183,0.565006872,1,0.565151706,1.579847054
2267,16,2,4,5,purple,0.283284247,9.49E-08,0.000317369,0.041856925,0.013532778,1,0.013850241,1.055389703
2268,73,0,0,1,black,0.825736165,4.56E-07,2.89E-05,0.080669711,0.776180201,1,0.776209508,1.856849912
2269,71,0,0,0,black,0.716870844,4.43E-07,0,0.131659056,0.623123582,1,0.623124025,1.754782639
2270,36000,2,21,680,black,0.740183771,0.000227842,0.020282747,0.164764079,0.655899839,0.203098107,0.676410427,1.023762025
2271,23,0,0,0,black,0.914614677,1.39E-07,0,0.00152207,0.90113684,1,0.901136979,1.90265891
2272,63,0,0,0,black,0.878053665,3.92E-07,0,0.009893455,0.849734751,1,0.849735143,1.859628206
2273,226000,2,2,19,black,0.898545822,0.001430373,0.000663589,0.401445967,0.878545213,0.203098107,0.880639175,1.483089286
2274,3395000,1046,1107,2693,black,0.697655499,0.021487336,0.139815349,0.058599696,0.596108223,0.002868617,0.757410908,0.657576536
2275,10,0,5,0,black,0.781862408,5.70E-08,0.000144259,0.089802131,0.714496932,1,0.714641247,1.804299062
2276,1136,0,0,1,black,0.809220326,7.18E-06,2.89E-05,0.342846271,0.752960148,1,0.752996183,2.095806419
2277,316000,19,61,1361,black,0.856999099,0.001999994,0.041575303,0.052891933,0.820133583,0.203098107,0.863708879,1.076123622
2278,236000,85,21,365,black,0.699848861,0.001493665,0.013589152,0.116057839,0.599191928,1,0.614274744,1.715249766
2279,111,0,0,1,black,0.821942896,6.96E-07,2.89E-05,0.126712329,0.770847144,1,0.770876692,1.897559472
2280,20,0,0,0,black,0.767311454,1.20E-07,0,0.052130898,0.694039362,1,0.694039483,1.74617026
2281,2470000,0,0,0,black,0.761251971,0.015632905,0,0.286149163,0.685520176,1,0.701153081,1.971669339
2282,18,0,0,0,black,0.879194379,1.08E-07,0,0.04109589,0.85133851,1,0.851338618,1.892434401
2283,2972,0,0,1,black,0.803148329,1.88E-05,2.89E-05,0.012557078,0.744423368,1,0.744471024,1.756980446
2284,387,0,0,1,black,0.872462928,2.44E-06,2.89E-05,0.009512938,0.841874587,1,0.841905881,1.851387524
2285,556000,32,3,136,black,0.703304291,0.003518981,0.004933641,0.058980213,0.604050008,0.004016064,0.61250263,0.667046285
2286,1434,45,8,519,black,0.933635116,9.07E-06,0.016503174,0.017123288,0.927878174,1,0.944390418,1.945001462
2287,6,0,12,170,black,0.927099228,3.16E-08,0.00525101,0.012937595,0.918689198,1,0.923940239,1.931626793
2288,21000,0,0,0,black,0.928173542,0.000132905,0,0.020547945,0.920199604,1,0.920332509,1.940747549
2289,17000,6,4,63,black,0.837778449,0.000107589,0.002106174,0.016362253,0.793110765,1,0.795324528,1.809473018
2290,130000,0,0,0,black,0.600722969,0.000822778,0,0.022450533,0.459828228,1,0.460651007,1.482278761
2291,2362000,33,7,115,black,0.762698948,0.014949361,0.004472014,0.035388128,0.68755452,0.004016064,0.706975894,0.726958712
2292,146000,0,0,0,black,0.583136797,0.000924044,0,0.016362253,0.435103367,0.008032129,0.436027411,0.459497748
2293,2744,2,1,4,black,0.851618826,1.74E-05,0.000201962,0.026255708,0.812569315,1,0.812788638,1.838825023
2294,7231,0,5,10,black,0.533298194,4.58E-05,0.000432776,0.017884323,0.365033964,0.072289157,0.365512499,0.455207444
2295,386000,0,0,0,black,0.583523691,0.002443032,0,0.019025875,0.435647311,1,0.438090343,1.454673186
2296,32000,4,9,146,black,0.814712246,0.000202525,0.004587421,0.200532725,0.760681383,0.203098107,0.765471329,1.164312215
2297,4647000,0,0,1,black,0.857978702,0.029411386,2.89E-05,0.038432268,0.821510831,0.02811245,0.850951069,0.888055549
2298,191000,3,10,37,black,0.823510498,0.001208854,0.001442585,0.087138508,0.773051077,0.203098107,0.775702516,1.063287692
2299,6,0,0,0,black,0.93765685,3.16E-08,0,0.073439878,0.933532436,1,0.933532468,2.006972314
2300,1,0,0,0,black,0.741741031,0,0,0.225266362,0.658089233,1,0.658089233,1.883355595
2301,2148000,12,14,46,black,0.800974369,0.01359493,0.002077323,0.048325723,0.74136694,1,0.757039194,1.789692663
2302,1145000,101,101,111,black,0.73683691,0.007246829,0.009030583,0.057458143,0.6511944,0.007458405,0.667471812,0.716110948
2303,26,0,0,0,black,0.875937521,1.58E-07,0,0.150684932,0.846759609,1,0.846759767,1.99744454
2304,454000,0,0,0,black,0.563679516,0.002873411,0,0.018645358,0.407747864,0.032128514,0.410621275,0.458521736
2305,147,0,4,2,black,0.686261773,9.24E-07,0.00017311,0.050989346,0.580089484,1,0.580263518,1.631078829
2306,56,0,0,1,black,0.624997199,3.48E-07,2.89E-05,0.00761035,0.493956007,1,0.493985207,1.501566357
2307,14,0,0,0,black,0.801843584,8.23E-08,0,0.084855403,0.742588992,1,0.742589074,1.827444395
2308,23,0,6,1,black,0.810936391,1.39E-07,0.000201962,0.01674277,0.75537281,1,0.755574911,1.77211558
2309,94,0,0,1,black,0.859200656,5.89E-07,2.89E-05,0.027777778,0.82322881,1,0.82325825,1.851006588
2310,1,0,0,0,black,0.886558831,0,0,0.010273973,0.861692387,1,0.861692387,1.871966359
2311,1218,1,3,1,black,0.885973752,7.70E-06,0.000144259,0.074581431,0.860869809,1,0.86102177,1.935451239
2312,1145000,0,1,1,black,0.362979621,0.007246829,5.77E-05,0.02587519,0.125578601,1,0.132883133,1.151453791
2313,3435000,1,2,7,black,0.790093794,0.0217405,0.000288517,0.52283105,0.726069654,1,0.748098672,2.248900705
2314,517,0,1,0,black,0.942273319,3.27E-06,2.89E-05,0.009893455,0.940022851,1,0.940054969,1.949916306
2315,90000,1,0,107,black,0.747340769,0.000569614,0.003115984,0.100076104,0.665962051,0.203098107,0.669647648,0.969136261
2316,6,0,0,0,black,0.88826412,3.16E-08,0,0.014459665,0.864089897,1,0.864089929,1.878549562
2317,913,0,0,0,black,0.672794248,5.77E-06,0,0.458143075,0.561155137,1,0.561160909,2.019298211
2318,1480000,1,1,19,black,0.787006191,0.009367082,0.000605886,0.497716895,0.721728711,1,0.731701679,2.219445606
2319,601000,0,0,0,black,0.834415436,0.003803791,0,0.064687976,0.788382616,1,0.792186407,1.853070592
2320,188000,23,11,20,black,0.763886333,0.001189867,0.001557992,0.031202435,0.689223894,1,0.691971753,1.720426329
2321,269000,5,3,8,black,0.547081292,0.001702525,0.000461627,0.035768645,0.384411983,1,0.386576136,1.420180629
2322,337000,16,10,61,black,0.816486537,0.002132905,0.002510098,0.023592085,0.763175906,1,0.767818909,1.786767991
2323,1398000,0,0,11,black,0.903602839,0.008848095,0.000317369,0.013318113,0.885655006,1,0.894820469,1.898973118
2324,2611000,2,0,1,black,0.640927047,0.01652531,8.66E-05,0.115677321,0.516352199,1,0.532964064,1.63202952
2325,34000,0,1,0,black,0.919785559,0.000215184,2.89E-05,0.037290715,0.908406719,1,0.908650754,1.945697434
2326,1053000,0,0,0,black,0.780347496,0.006664551,0,0.083713851,0.712367077,1,0.719031628,1.796080928
2327,6,0,0,0,black,0.970555604,3.16E-08,0,0.007229833,0.97978566,1,0.979785691,1.987015492
2328,340000,0,19,16,black,0.70990171,0.002151892,0.00100981,0.207001522,0.613325494,0.032128514,0.616487196,0.85245553
2329,619,11,12,39,black,0.735962749,3.91E-06,0.001788806,0.038812785,0.649965393,1,0.65175811,1.688778178
2330,362,0,0,0,black,0.966159582,2.28E-06,0,0.039954338,0.973605177,1,0.973607462,2.013559515
2331,2103000,196,209,448,black,0.609876692,0.01331012,0.024610502,0.068873668,0.472697689,1,0.510618311,1.541571357
2332,118000,0,0,0,black,0.556732297,0.000746829,0,0.020547945,0.397980586,0.008032129,0.398727415,0.426560659
2333,196,0,6,0,black,0.915169954,1.23E-06,0.00017311,0.01826484,0.901917518,1,0.902091863,1.920182358
2334,2842000,21,13,229,black,0.550157011,0.017987336,0.007587998,0.052891933,0.388736217,1,0.414311551,1.44162815
2335,101000,0,0,0,black,0.74378401,0.000639234,0,0.088660578,0.660961511,1,0.661600745,1.749622089
2336,1043000,0,0,3,black,0.768369794,0.00660126,8.66E-05,0.057458143,0.69552731,1,0.702215125,1.752985454
2337,369000,0,0,1,black,0.727208674,0.002335437,2.89E-05,0.110730594,0.637657809,0.203098107,0.640022097,0.951486509
2338,19,0,4,1,black,0.874553263,1.14E-07,0.000144259,0.028538813,0.844813444,1,0.844957816,1.873352256
2339,76,0,0,0,black,0.958378792,4.75E-07,0,0.00608828,0.96266596,1,0.962666434,1.96875424
2340,7,0,0,0,black,0.779056072,3.80E-08,0,0.122526636,0.71055143,1,0.710551468,1.833078067
2341,203000,32,9,38,black,0.888929093,0.001284804,0.002279284,0.361872146,0.865024801,1,0.868588889,2.226896947
2342,4517,0,0,0,black,0.885047555,2.86E-05,0,0.225266362,0.859567644,0.203098107,0.859596227,1.287932113
2343,5391,0,0,2,black,0.764514565,3.41E-05,5.77E-05,0.069634703,0.690107143,1,0.690198961,1.759741847
2344,1393,0,5,2,black,0.899155408,8.81E-06,0.000201962,0.072298326,0.879402246,1,0.879613018,1.951700572
2345,20000,0,1,1,black,0.917559683,0.000126576,5.77E-05,0.01826484,0.905277301,1,0.90546158,1.923542141
2346,1310,0,4,8,black,0.847269505,8.28E-06,0.00034622,0.106925419,0.80645449,1,0.806808996,1.913379909
2347,169000,0,0,0,black,0.738655776,0.001069614,0,0.103881279,0.653751591,1,0.654821205,1.757632869
2348,6,0,0,0,black,0.871910572,3.16E-08,0,0.045281583,0.841098015,1,0.841098046,1.886379598
2349,28000,0,0,15,black,0.957528234,0.000177209,0.000432776,0.007229833,0.961470137,0.203098107,0.962080122,1.171798077
2350,6621,0,0,0,black,0.870815992,4.19E-05,0,0.056316591,0.839559116,1,0.839601015,1.895875707
2351,555000,6,2,22,black,0.828627646,0.003512652,0.000865551,0.012557078,0.78024541,1,0.784623613,1.792802488
2352,22,0,0,0,black,0.7294873,1.33E-07,0,0.033105023,0.640861389,1,0.640861522,1.673966412
2353,4013000,5,18,5,black,0.703715901,0.025398728,0.000807848,0.156012177,0.604628701,1,0.630835277,1.760640877
2354,9594,0,0,0,black,0.578557193,6.07E-05,0,0.007990868,0.428664781,1,0.428725497,1.436655649
2355,1606000,0,0,0,black,0.741453656,0.010164551,0,0.511415525,0.657685204,1,0.667849755,2.169100729
2356,11000,0,0,0,red,0.396830142,6.96E-05,0,0.041476408,0.173169938,1,0.173239552,1.214646346
2357,21,0,0,0,black,0.877669871,1.27E-07,0,0.006468798,0.849195164,1,0.849195291,1.855663962
2358,29,0,0,0,black,0.951478899,1.77E-07,0,0.012937595,0.952965218,1,0.952965395,1.965902813
2359,71,0,0,0,black,0.689033151,4.43E-07,0,0.01217656,0.583985837,1,0.58398628,1.596162397
2360,15000,0,0,0,black,0.615170717,9.49E-05,0,0.062024353,0.480140698,1,0.480235628,1.542165051
2361,568,0,0,0,black,0.809764087,3.59E-06,0,0.089802131,0.753724636,1,0.753728225,1.843526767
2362,1,0,1,0,black,0.556506813,0,2.89E-05,0.01369863,0.397663571,1,0.397692423,1.411362201
2363,382,0,0,0,black,0.711859822,2.41E-06,0,0.054033486,0.616078455,1,0.616080866,1.67011194
2364,54000,12,4,111,black,0.451925844,0.000341766,0.003664166,0.046042618,0.250630436,0.203098107,0.254636368,0.499771161
2365,38,0,0,0,black,0.492153913,2.34E-07,0,0.014459665,0.307188136,1,0.30718837,1.321647801
2366,9,0,2,0,black,0.814003468,5.06E-08,5.77E-05,0.053652968,0.759684893,1,0.759742647,1.813337861
2367,114,0,0,0,black,0.771190166,7.15E-07,0,0.2804414,0.699492546,1,0.699493262,1.979933947
2368,249000,4,10,123,black,0.668086648,0.001575943,0.003952683,0.064307458,0.554536597,1,0.560065224,1.618844055
2369,102,0,3,0,black,0.568284035,6.39E-07,8.66E-05,0.006849315,0.414221478,1,0.414308672,1.421070793
2370,135000,0,0,4,black,0.792483985,0.000854424,0.000115407,0.102739726,0.729430087,1,0.730399918,1.832169813
2371,48,0,0,0,black,0.940882385,2.97E-07,0,0.023972603,0.938067301,1,0.938067598,1.962039903
2372,60000,0,1,0,black,0.332672149,0.000379741,2.89E-05,0.02891933,0.082968529,1,0.083377121,1.111887859
2373,158,0,0,2,black,0.901486993,9.94E-07,5.77E-05,0.00456621,0.882680283,1,0.88273898,1.887246493
2374,261000,0,0,205,black,0.820629513,0.001651892,0.005914599,0.349695586,0.769000625,0.203098107,0.776567116,1.321794318
2375,214000,6,7,30,black,0.83293201,0.001354424,0.001240623,0.253805175,0.786297029,0.017211704,0.788892076,1.057313908
